file_name,signal_mean,signal_std,signal_skew,signal_kurtosis,zcr_mean,zcr_std,rmse_mean,rmse_std,tempo,spectral_centroid_mean,spectral_centroid_std,spectral_bandwidth_2_mean,spectral_bandwidth_2_std,spectral_bandwidth_3_mean,spectral_bandwidth_3_std,spectral_bandwidth_4_mean,spectral_bandwidth_4_std,spectral_contrast_1_mean,spectral_contrast_2_mean,spectral_contrast_3_mean,spectral_contrast_4_mean,spectral_contrast_5_mean,spectral_contrast_6_mean,spectral_contrast_7_mean,spectral_contrast_1_std,spectral_contrast_2_std,spectral_contrast_3_std,spectral_contrast_4_std,spectral_contrast_5_std,spectral_contrast_6_std,spectral_contrast_7_std,spectral_rolloff_mean,spectral_rolloff_std,mfccs_1_mean,mfccs_2_mean,mfccs_3_mean,mfccs_4_mean,mfccs_5_mean,mfccs_6_mean,mfccs_7_mean,mfccs_1_std,mfccs_2_std,mfccs_3_std,mfccs_4_std,mfccs_5_std,mfccs_6_std,mfccs_7_std,chroma_stft_1_mean,chroma_stft_2_mean,chroma_stft_3_mean,chroma_stft_4_mean,chroma_stft_5_mean,chroma_stft_6_mean,chroma_stft_7_mean,chroma_stft_8_mean,chroma_stft_9_mean,chroma_stft_10_mean,chroma_stft_11_mean,chroma_stft_12_mean,chroma_stft_1_std,chroma_stft_2_std,chroma_stft_3_std,chroma_stft_4_std,chroma_stft_5_std,chroma_stft_6_std,chroma_stft_7_std,chroma_stft_8_std,chroma_stft_9_std,chroma_stft_10_std,chroma_stft_11_std,chroma_stft_12_std
3910_Video_game_music.wav,0.143,0.196,1.714,1.891,0.103,0.033,0.19,0.048,123.047,2841.637,476.433,2897.61,206.444,3372.623,124.248,3372.623,124.248,12.171,12.84,17.648,16.882,18.435,18.311,32.081,3.544,3.721,4.242,4.252,3.857,3.49,3.886,6372.386,982.262,-28.909,75.284,10.723,22.257,4.312,2.422,-4.16,51.056,15.464,12.461,5.448,5.716,5.756,8.392,0.337,0.332,0.466,0.239,0.286,0.442,0.312,0.339,0.285,0.418,0.218,0.256,0.314,0.259,0.395,0.203,0.229,0.387,0.241,0.324,0.222,0.366,0.226,0.218
4399_Dance_music.wav,0.864,0.896,-2.332,-1.875,0.065,0.019,0.896,0.024,129.199,1999.42,206.354,2040.342,81.77,2552.073,67.78,2552.073,67.78,15.136,11.791,14.508,13.602,14.065,16.292,31.654,4.1,3.585,3.344,2.263,1.792,1.331,1.695,4123.733,316.764,137.84,114.485,-31.102,34.718,-15.121,8.428,-0.122,14.9,10.381,5.114,6.262,5.183,4.236,4.006,0.335,0.364,0.389,0.5,0.69,0.472,0.613,0.42,0.382,0.42,0.467,0.464,0.194,0.222,0.231,0.26,0.306,0.182,0.328,0.235,0.233,0.283,0.294,0.307
15921_Wedding_music.wav,0.127,0.162,1.181,0.367,0.068,0.017,0.158,0.035,123.047,1360.272,162.659,1642.117,173.56,2194.644,213.781,2194.644,213.781,19.439,14.828,16.894,19.643,21.122,24.549,45.731,4.475,3.663,3.385,3.03,3.222,6.554,7.695,2801.803,341.16,-93.725,150.748,-28.721,39.221,-4.846,13.516,-5.407,24.136,12.655,12.303,6.648,5.709,5.544,6.195,0.218,0.187,0.346,0.252,0.234,0.464,0.499,0.788,0.448,0.353,0.302,0.178,0.245,0.12,0.266,0.21,0.131,0.346,0.175,0.282,0.179,0.233,0.271,0.119
6515_Christmas_music.wav,0.029,0.042,2.747,5.796,0.051,0.024,0.037,0.021,151.999,1287.546,539.829,1814.805,539.304,2462.163,510.331,2462.163,510.331,20.44,19.429,21.182,22.154,20.438,23.903,51.545,4.731,4.24,4.243,3.745,3.333,6.058,5.735,2795.736,1499.448,-301.931,126.946,-2.438,26.679,13.763,17.005,5.639,68.185,24.922,20.208,14.078,11.021,9.041,9.483,0.335,0.424,0.281,0.311,0.183,0.217,0.206,0.401,0.736,0.396,0.183,0.176,0.284,0.403,0.31,0.298,0.189,0.253,0.206,0.264,0.31,0.235,0.17,0.18
12227_Wedding_music.wav,0.029,0.037,1.107,0.277,0.059,0.011,0.036,0.007,123.047,1135.697,134.975,1518.698,155.696,2206.538,169.809,2206.538,169.809,21.232,15.951,20.496,23.042,25.061,27.03,33.855,2.848,3.579,3.244,3.035,3.325,4.726,2.566,2153.818,313.94,-271.117,165.579,-4.032,26.161,-10.349,-2.993,-4.546,25.37,11.999,10.215,8.749,6.368,5.697,5.146,0.24,0.311,0.325,0.345,0.468,0.329,0.161,0.195,0.35,0.84,0.276,0.15,0.173,0.203,0.276,0.277,0.27,0.271,0.1,0.186,0.207,0.245,0.155,0.159
9863_Jingle.wav,0.119,0.152,1.061,0.186,0.143,0.061,0.149,0.033,129.199,3210.607,731.03,3240.428,227.156,3577.44,106.384,3577.44,106.384,22.335,14.118,15.766,17.723,18.654,17.438,36.679,4.171,3.501,3.914,3.418,3.206,1.824,2.943,7453.025,968.109,-79.16,73.505,39.751,-0.744,-2.974,29.664,2.558,22.069,17.588,10.037,8.981,8.13,9.63,7.662,0.396,0.411,0.625,0.424,0.362,0.308,0.418,0.362,0.467,0.637,0.498,0.48,0.238,0.216,0.297,0.221,0.286,0.195,0.303,0.261,0.246,0.302,0.252,0.301
21417_Background_music.wav,0.133,0.17,0.949,0.031,0.038,0.019,0.161,0.055,135.999,1061.137,146.687,1568.918,225.72,2261.206,266.0,2261.206,266.0,25.16,16.878,21.218,21.858,21.781,24.708,35.708,4.283,3.717,3.377,2.695,2.597,5.136,4.717,2064.95,387.845,-165.016,155.614,-7.318,28.749,-4.143,6.529,-2.334,36.307,14.669,12.974,8.488,9.173,6.618,6.569,0.439,0.241,0.339,0.207,0.384,0.377,0.374,0.582,0.411,0.487,0.284,0.309,0.307,0.166,0.313,0.118,0.293,0.402,0.287,0.297,0.205,0.366,0.261,0.233
14486_Jingle.wav,0.387,0.472,0.497,-0.681,0.084,0.056,0.465,0.08,99.384,2237.283,672.899,2526.775,365.789,3101.9,290.365,3101.9,290.365,20.07,15.216,20.706,18.473,19.51,18.908,31.022,5.071,4.074,4.216,3.558,3.364,3.213,2.707,4956.575,1370.088,26.206,95.062,4.63,26.754,-0.611,6.447,-2.222,37.531,23.201,21.495,17.015,12.911,10.71,8.914,0.506,0.302,0.35,0.25,0.289,0.312,0.226,0.293,0.265,0.425,0.383,0.323,0.367,0.203,0.325,0.245,0.249,0.289,0.214,0.28,0.24,0.353,0.335,0.217
21499_Jingle.wav,0.045,0.057,1.037,0.058,0.058,0.023,0.056,0.011,117.454,1793.7,536.465,2356.46,441.394,2994.881,391.29,2994.881,391.29,23.207,17.909,21.414,19.751,19.587,18.665,32.14,4.43,3.745,3.675,2.886,3.316,3.203,3.058,4202.307,1510.45,-215.732,106.548,7.901,24.886,8.774,18.434,0.988,48.348,23.818,18.281,17.068,9.399,6.649,7.183,0.278,0.396,0.373,0.371,0.436,0.378,0.367,0.269,0.391,0.455,0.318,0.461,0.207,0.307,0.275,0.259,0.302,0.29,0.304,0.245,0.284,0.341,0.233,0.365
10972_Background_music.wav,0.019,0.024,1.469,1.003,0.067,0.04,0.023,0.008,123.047,1033.396,528.453,1324.315,419.151,2020.894,350.404,2020.894,350.404,18.709,16.432,21.098,27.024,21.86,23.909,36.826,5.579,3.572,3.623,3.798,6.785,6.743,7.179,1622.723,1281.429,-380.668,160.509,-6.376,3.178,-42.464,-46.215,-17.698,39.074,24.09,16.03,9.903,10.932,17.568,11.315,0.439,0.198,0.385,0.181,0.334,0.224,0.202,0.423,0.212,0.531,0.161,0.195,0.37,0.12,0.375,0.14,0.329,0.294,0.158,0.359,0.124,0.345,0.108,0.21
4640_Dance_music.wav,0.174,0.248,1.441,1.361,0.162,0.126,0.225,0.102,95.703,3132.442,1216.786,2724.637,463.207,3170.435,388.998,3170.435,388.998,17.389,15.161,18.769,18.674,18.416,17.613,37.213,5.692,5.697,6.289,5.23,3.934,3.612,6.813,6323.377,1763.337,-56.598,53.241,-0.833,13.481,-9.112,4.554,-9.06,63.741,46.716,31.163,17.31,21.391,15.194,18.627,0.537,0.493,0.475,0.384,0.378,0.348,0.346,0.354,0.405,0.533,0.533,0.629,0.319,0.305,0.326,0.279,0.285,0.275,0.275,0.257,0.284,0.308,0.295,0.333
20675_Background_music.wav,0.288,0.359,0.844,-0.235,0.073,0.015,0.355,0.056,161.499,1737.293,264.05,2121.28,209.625,2742.998,172.658,2742.998,172.658,18.567,15.229,19.213,19.13,19.711,18.876,35.487,4.908,3.375,3.578,3.327,3.07,3.286,3.689,3810.855,823.669,7.27,124.41,-4.039,18.388,-11.582,11.322,-12.352,28.601,13.318,8.486,8.02,6.837,6.296,6.932,0.138,0.331,0.547,0.271,0.321,0.245,0.337,0.325,0.345,0.43,0.176,0.224,0.119,0.243,0.359,0.217,0.306,0.254,0.313,0.274,0.282,0.352,0.123,0.223
20809_Background_music.wav,0.125,0.167,1.276,0.734,0.091,0.11,0.15,0.073,112.347,1640.124,1264.002,1660.762,650.742,2189.917,564.002,2189.917,564.002,22.748,17.094,19.125,20.07,21.147,19.249,39.514,4.953,3.601,4.396,3.781,2.456,1.695,6.224,3158.502,2216.213,-148.888,133.067,-21.828,27.897,1.393,4.691,-15.905,63.667,59.197,18.933,10.344,13.311,6.814,11.781,0.508,0.287,0.211,0.2,0.368,0.259,0.274,0.645,0.547,0.516,0.426,0.593,0.296,0.211,0.176,0.175,0.289,0.235,0.175,0.32,0.287,0.338,0.265,0.299
17832_Soundtrack_music.wav,0.057,0.073,1.214,0.42,0.037,0.011,0.07,0.019,117.454,702.574,278.096,854.293,372.234,1209.866,483.245,1209.866,483.245,16.315,15.759,16.376,18.097,25.312,27.418,40.399,4.751,3.594,3.359,2.487,4.984,6.423,6.811,1417.014,611.329,-279.23,222.494,-16.362,14.687,27.442,7.08,-4.828,50.773,38.939,16.98,21.077,17.927,13.618,6.034,0.34,0.276,0.376,0.392,0.496,0.364,0.298,0.377,0.373,0.464,0.329,0.379,0.294,0.187,0.331,0.26,0.338,0.28,0.205,0.325,0.224,0.37,0.184,0.27
28134_Christmas_music.wav,0.091,0.153,1.521,2.481,0.31,0.206,0.112,0.104,129.199,2648.369,1152.886,2959.942,488.446,3458.067,561.744,3458.067,561.744,20.406,14.591,15.039,16.729,16.439,16.485,29.819,5.144,4.92,4.327,4.653,3.871,2.557,3.337,6470.229,1457.886,-244.329,25.021,4.348,13.821,5.959,14.795,5.476,246.504,29.233,17.417,13.649,8.366,14.17,7.836,0.621,0.758,0.663,0.62,0.452,0.467,0.457,0.475,0.561,0.558,0.602,0.568,0.278,0.281,0.311,0.324,0.247,0.257,0.259,0.252,0.27,0.259,0.285,0.281
15701_Theme_music.wav,0.103,0.136,1.113,0.364,0.039,0.024,0.122,0.061,135.999,1510.269,535.672,2033.234,395.137,2616.034,313.253,2616.034,313.253,24.032,20.036,22.509,22.529,21.488,18.633,37.686,5.334,4.135,4.092,4.038,4.401,3.09,4.454,3458.317,1335.828,-203.877,106.921,6.373,51.876,-3.835,14.429,-5.065,31.148,26.194,11.978,9.347,7.86,6.816,6.646,0.124,0.044,0.086,0.257,0.112,0.118,0.437,0.473,0.697,0.664,0.483,0.435,0.109,0.081,0.111,0.337,0.131,0.073,0.263,0.224,0.389,0.35,0.25,0.34
19251_Jingle.wav,0.221,0.288,1.256,0.588,0.11,0.048,0.279,0.073,172.266,2534.479,666.116,2697.188,311.925,3232.111,227.004,3232.111,227.004,17.131,15.707,19.412,18.223,18.18,19.13,30.791,5.231,4.302,4.609,3.896,3.933,4.319,2.459,5611.165,1266.75,-1.256,84.681,4.472,18.091,-2.671,2.759,0.138,49.146,20.723,22.029,14.794,12.483,12.273,11.424,0.447,0.333,0.372,0.263,0.328,0.333,0.351,0.622,0.39,0.275,0.262,0.393,0.336,0.263,0.296,0.211,0.28,0.294,0.24,0.357,0.228,0.255,0.251,0.292
18512_Background_music.wav,0.181,0.241,1.375,0.946,0.103,0.026,0.232,0.065,117.454,1553.903,222.187,1467.078,137.367,2002.551,163.319,2002.551,163.319,28.627,11.519,15.004,16.901,17.934,24.207,30.32,5.219,3.503,3.385,3.066,2.457,3.632,2.137,2837.634,318.437,-46.227,147.717,-68.026,20.207,-12.186,-1.532,-0.386,40.009,14.44,13.0,10.913,6.481,5.174,6.211,0.372,0.327,0.408,0.363,0.363,0.458,0.287,0.339,0.351,0.396,0.514,0.424,0.315,0.26,0.299,0.296,0.216,0.338,0.197,0.29,0.251,0.239,0.33,0.24
9082_Theme_music.wav,0.063,0.086,2.036,3.027,0.046,0.014,0.079,0.034,99.384,1208.978,595.079,1727.13,844.394,2290.086,934.264,2290.086,934.264,24.998,20.658,25.22,24.114,22.295,26.813,36.316,5.245,4.291,4.276,4.009,4.141,6.75,6.058,2906.708,2092.824,-240.021,149.742,9.69,27.356,9.929,12.39,-1.252,69.329,38.89,33.113,17.748,9.56,12.08,7.426,0.246,0.105,0.181,0.334,0.202,0.338,0.256,0.559,0.608,0.22,0.207,0.2,0.149,0.08,0.176,0.363,0.13,0.372,0.144,0.344,0.322,0.165,0.257,0.189
19839_Lullaby.wav,0.119,0.167,1.938,2.557,0.046,0.022,0.147,0.079,143.555,1008.446,256.903,1523.91,271.278,2328.506,282.601,2328.506,282.601,20.627,18.78,22.087,22.581,21.993,19.751,33.701,5.207,3.914,4.207,3.808,3.673,4.198,3.896,1636.996,629.433,-186.4,161.155,5.104,11.482,0.075,-0.198,-3.875,70.355,21.468,21.768,14.091,10.839,8.322,8.38,0.189,0.395,0.46,0.225,0.271,0.123,0.201,0.169,0.251,0.503,0.268,0.246,0.195,0.345,0.375,0.222,0.331,0.149,0.272,0.2,0.173,0.342,0.258,0.323
20615_Background_music.wav,0.111,0.142,1.007,0.078,0.075,0.03,0.137,0.036,143.555,1643.713,429.896,2077.03,319.8,2720.149,278.493,2720.149,278.493,18.088,17.546,22.503,23.743,25.988,25.533,46.88,5.602,4.68,5.012,4.841,6.147,7.0,8.161,3464.881,1110.319,-130.059,112.815,11.939,27.705,-8.824,0.265,-14.256,55.744,29.923,21.205,11.323,9.622,8.368,8.149,0.334,0.166,0.318,0.425,0.257,0.433,0.168,0.193,0.412,0.33,0.473,0.217,0.299,0.12,0.244,0.36,0.171,0.361,0.133,0.176,0.375,0.211,0.386,0.109
18235_Jingle.wav,0.153,0.191,1.0,0.0,0.062,0.022,0.188,0.032,151.999,1849.735,498.715,2466.907,386.013,3120.816,305.018,3120.816,305.018,18.216,15.549,18.408,20.557,20.338,17.985,33.349,4.443,3.778,3.942,4.363,4.109,3.433,2.928,4329.268,1519.541,-86.469,112.828,21.744,22.177,4.584,11.517,-1.23,37.275,23.824,12.657,12.433,7.559,8.868,9.12,0.225,0.264,0.24,0.348,0.564,0.345,0.334,0.38,0.555,0.52,0.379,0.417,0.209,0.265,0.208,0.25,0.318,0.248,0.275,0.251,0.297,0.391,0.25,0.296
22432_Jingle.wav,0.02,0.031,2.259,4.536,0.117,0.059,0.025,0.019,99.384,1942.928,605.743,2041.062,318.827,2562.344,409.118,2562.344,409.118,16.822,17.376,22.799,22.077,21.282,19.584,46.769,4.895,3.933,4.422,3.721,4.164,4.015,7.312,3885.525,1142.406,-320.807,101.062,-19.754,29.237,-25.57,16.941,-7.565,67.279,26.435,35.838,23.976,27.469,13.863,9.95,0.203,0.184,0.174,0.278,0.229,0.219,0.383,0.199,0.181,0.136,0.273,0.505,0.208,0.256,0.224,0.326,0.266,0.249,0.366,0.233,0.258,0.189,0.267,0.404
14282_Video_game_music.wav,0.084,0.104,0.855,-0.243,0.082,0.02,0.103,0.013,112.347,2094.017,225.879,2543.271,101.983,3132.325,68.115,3132.325,68.115,20.515,17.09,18.961,21.146,23.252,22.864,34.871,4.151,3.732,3.673,3.497,3.118,2.844,2.316,4830.864,516.237,-116.0,94.085,13.11,30.27,4.435,13.25,4.902,20.55,9.034,7.927,9.741,6.335,6.318,5.63,0.352,0.271,0.282,0.393,0.288,0.424,0.242,0.422,0.534,0.292,0.325,0.196,0.269,0.292,0.194,0.29,0.185,0.365,0.136,0.272,0.359,0.156,0.335,0.096
7097_Dance_music.wav,0.116,0.152,1.494,1.09,0.138,0.022,0.145,0.043,103.359,2218.611,298.939,1916.652,271.826,2488.6,249.371,2488.6,249.371,20.451,14.708,16.245,17.429,18.575,18.3,37.349,5.358,3.739,3.512,3.316,2.697,2.162,4.832,3906.934,759.959,-60.823,89.125,-70.086,-8.13,-24.662,-3.824,-8.795,27.367,15.772,18.987,13.73,8.566,13.157,10.171,0.38,0.403,0.419,0.29,0.248,0.225,0.315,0.431,0.501,0.449,0.392,0.45,0.294,0.311,0.311,0.251,0.229,0.21,0.265,0.315,0.298,0.303,0.285,0.315
6625_Lullaby.wav,0.061,0.081,1.507,1.203,0.053,0.031,0.075,0.03,135.999,1857.172,795.15,2447.873,622.304,3091.055,538.635,3091.055,538.635,26.854,19.608,22.262,21.085,20.741,19.58,33.231,6.191,4.381,4.595,3.85,3.586,3.831,5.114,4402.247,2143.229,-220.165,97.512,20.254,33.848,7.098,0.93,-4.731,75.843,33.57,16.217,15.851,9.189,14.107,10.496,0.301,0.195,0.21,0.315,0.531,0.498,0.262,0.159,0.197,0.305,0.284,0.344,0.304,0.234,0.3,0.325,0.385,0.353,0.265,0.211,0.225,0.343,0.286,0.337
9357_Lullaby.wav,0.025,0.038,2.664,6.35,0.08,0.061,0.031,0.022,95.703,1949.002,779.714,2425.599,467.351,3079.11,342.926,3079.11,342.926,16.229,14.722,16.194,15.39,17.02,17.543,32.988,4.147,4.46,3.925,2.755,2.549,3.048,3.124,4194.275,1803.917,-264.163,111.328,8.628,13.907,6.412,1.712,-7.692,56.493,27.052,18.333,15.613,13.407,9.823,9.217,0.269,0.365,0.437,0.385,0.511,0.498,0.399,0.349,0.369,0.54,0.354,0.267,0.219,0.286,0.34,0.255,0.319,0.309,0.298,0.294,0.259,0.352,0.253,0.235
18585_Wedding_music.wav,0.174,0.219,1.033,0.079,0.062,0.02,0.215,0.045,123.047,1473.447,339.411,1928.561,278.642,2557.782,251.974,2557.782,251.974,21.241,14.0,20.143,19.194,19.331,21.287,40.264,4.763,3.758,4.032,2.92,2.537,3.49,6.182,3131.266,844.276,-67.759,134.271,-3.532,36.62,-3.977,3.276,-3.213,29.009,17.122,11.787,8.128,10.868,6.653,8.095,0.246,0.15,0.168,0.366,0.552,0.334,0.337,0.267,0.495,0.482,0.361,0.532,0.176,0.124,0.132,0.268,0.37,0.246,0.265,0.207,0.322,0.331,0.205,0.342
10940_Soundtrack_music.wav,0.154,0.226,1.867,2.498,0.102,0.084,0.2,0.104,103.359,2553.124,1204.252,2777.557,476.076,3324.546,310.696,3324.546,310.696,18.283,15.235,17.94,16.389,17.58,17.356,31.343,5.168,4.992,4.885,3.558,3.54,3.037,2.511,5637.447,2186.112,-93.924,83.258,21.9,16.833,10.576,12.492,-1.602,57.069,33.614,20.22,16.387,15.377,11.737,11.226,0.429,0.398,0.435,0.428,0.414,0.4,0.341,0.446,0.487,0.476,0.432,0.433,0.343,0.304,0.31,0.301,0.31,0.328,0.259,0.319,0.314,0.304,0.298,0.325
1436_Video_game_music.wav,0.272,0.342,0.881,-0.131,0.061,0.028,0.332,0.083,95.703,1781.194,327.479,2076.297,214.707,2595.765,206.492,2595.765,206.492,18.691,15.909,20.262,20.152,18.995,17.66,39.281,5.229,4.201,3.128,2.82,2.9,2.179,4.928,3891.678,596.422,-33.665,106.324,-18.721,49.13,-2.264,11.274,-7.098,22.489,14.153,12.349,10.331,10.642,10.433,7.432,0.702,0.468,0.573,0.556,0.35,0.51,0.36,0.527,0.339,0.389,0.699,0.542,0.305,0.228,0.208,0.208,0.171,0.31,0.201,0.262,0.19,0.205,0.246,0.244
21365_Dance_music.wav,0.148,0.211,2.158,3.277,0.181,0.106,0.191,0.091,112.347,3381.219,1095.223,2817.635,332.254,3234.774,226.848,3234.774,226.848,16.966,16.052,19.183,18.303,19.175,18.325,33.394,5.615,4.923,5.532,4.594,4.456,4.234,2.54,6758.193,1448.059,-49.381,50.011,-0.031,6.596,-4.542,1.386,-11.389,56.793,36.52,28.52,24.739,17.07,15.945,13.777,0.311,0.289,0.326,0.357,0.276,0.254,0.296,0.436,0.532,0.515,0.374,0.312,0.283,0.292,0.3,0.309,0.273,0.251,0.257,0.337,0.336,0.337,0.297,0.285
6362_Christmas_music.wav,0.146,0.184,1.048,0.102,0.146,0.027,0.182,0.026,103.359,2324.085,184.598,1751.007,151.605,2043.563,154.939,2043.563,154.939,13.319,18.255,21.079,20.539,19.952,21.77,57.019,4.703,4.97,3.626,3.311,2.707,2.514,3.423,4272.227,320.905,-73.99,92.616,-76.448,45.118,-55.495,3.598,-19.303,21.141,14.356,17.101,16.177,9.605,8.781,14.046,0.175,0.133,0.141,0.335,0.429,0.267,0.45,0.38,0.382,0.251,0.161,0.203,0.21,0.167,0.138,0.319,0.375,0.251,0.367,0.309,0.352,0.281,0.212,0.245
21947_Lullaby.wav,0.018,0.026,1.796,2.553,0.075,0.045,0.022,0.013,123.047,1904.409,732.509,2604.075,624.283,3247.48,526.046,3247.48,526.046,22.449,16.706,21.863,20.959,19.047,18.233,29.405,6.196,4.825,5.985,5.951,4.029,2.724,1.695,4768.809,2113.729,-350.081,86.066,25.809,26.236,5.981,3.411,3.286,86.467,32.527,19.556,12.214,11.784,8.456,9.308,0.36,0.349,0.237,0.298,0.303,0.402,0.263,0.275,0.302,0.209,0.209,0.196,0.354,0.356,0.267,0.339,0.277,0.391,0.224,0.287,0.313,0.232,0.293,0.237
998_Wedding_music.wav,0.116,0.148,1.134,0.285,0.056,0.015,0.143,0.038,123.047,1067.217,239.954,1320.527,247.071,1981.521,260.834,1981.521,260.834,22.429,15.713,20.245,21.125,21.977,21.927,31.986,5.118,3.552,3.756,3.037,2.895,2.502,2.647,1924.685,577.694,-152.558,178.388,-30.416,18.847,0.788,-6.233,-7.531,37.803,20.984,10.72,9.443,10.112,9.32,10.757,0.257,0.286,0.562,0.273,0.264,0.213,0.398,0.394,0.156,0.237,0.202,0.44,0.217,0.221,0.39,0.223,0.293,0.234,0.334,0.303,0.123,0.285,0.166,0.312
28461_Christmas_music.wav,0.056,0.07,1.103,0.203,0.166,0.069,0.07,0.011,117.454,2378.185,583.063,1987.787,247.552,2275.172,183.749,2275.172,183.749,14.059,14.592,18.374,19.111,18.712,18.416,62.389,3.335,3.919,3.959,3.297,2.711,2.167,4.216,4829.231,1055.681,-152.689,127.286,-70.966,63.459,-48.03,50.593,-24.547,24.986,21.216,20.477,11.878,13.597,11.511,11.447,0.312,0.315,0.517,0.375,0.308,0.375,0.52,0.508,0.381,0.351,0.373,0.282,0.28,0.209,0.331,0.261,0.26,0.281,0.322,0.282,0.279,0.261,0.3,0.223
2652_Jingle.wav,0.1,0.138,1.751,2.195,0.115,0.074,0.127,0.054,161.499,2862.689,1224.722,2781.671,676.652,3240.018,513.77,3240.018,513.77,22.477,16.532,20.256,16.406,18.066,19.7,32.654,6.435,5.925,6.311,4.218,4.367,6.256,3.532,5912.018,2402.413,-141.512,65.253,14.06,22.581,10.368,12.745,-2.501,91.187,38.416,33.298,21.397,19.439,19.151,13.372,0.374,0.336,0.301,0.272,0.286,0.332,0.383,0.639,0.724,0.565,0.484,0.422,0.31,0.301,0.273,0.248,0.253,0.286,0.263,0.328,0.314,0.306,0.318,0.315
20650_Christmas_music.wav,0.112,0.145,1.343,0.717,0.072,0.029,0.138,0.045,143.555,1619.757,635.808,1942.95,517.865,2529.293,451.593,2529.293,451.593,21.764,20.514,28.257,26.178,24.233,26.7,35.502,3.946,4.016,4.649,4.427,4.198,6.783,3.628,3507.252,1607.721,-172.324,117.039,3.602,43.962,-7.758,8.816,14.791,28.773,30.123,21.7,16.07,12.12,10.511,13.478,0.32,0.214,0.28,0.131,0.112,0.076,0.227,0.39,0.213,0.26,0.206,0.438,0.343,0.264,0.328,0.151,0.223,0.08,0.201,0.376,0.186,0.333,0.209,0.372
26232_Theme_music.wav,0.069,0.088,1.118,0.266,0.075,0.027,0.085,0.022,129.199,1225.044,197.721,1624.224,178.601,2317.388,173.744,2317.388,173.744,20.254,18.58,22.57,27.131,26.133,28.022,41.003,4.479,3.766,3.752,3.307,6.456,5.679,5.498,2157.423,469.127,-217.522,147.831,-3.255,25.172,1.005,12.055,0.295,37.141,13.352,9.579,7.562,7.731,5.532,6.713,0.639,0.139,0.063,0.077,0.225,0.299,0.193,0.357,0.149,0.158,0.076,0.28,0.387,0.089,0.12,0.103,0.278,0.329,0.175,0.383,0.153,0.26,0.083,0.245
12810_Lullaby.wav,0.073,0.102,1.48,1.417,0.052,0.058,0.087,0.054,92.285,1406.193,936.054,1970.036,736.418,2771.889,713.358,2771.889,713.358,23.106,21.665,22.924,23.908,26.687,26.755,32.206,5.328,5.574,4.755,5.205,7.389,10.145,4.268,2494.038,2023.34,-278.503,132.729,27.323,-3.847,2.037,-9.411,0.392,59.763,47.979,19.662,21.719,15.248,18.042,11.444,0.167,0.275,0.205,0.374,0.368,0.234,0.301,0.113,0.084,0.054,0.169,0.263,0.214,0.371,0.24,0.409,0.383,0.256,0.362,0.161,0.158,0.078,0.233,0.325
2081_Video_game_music.wav,0.081,0.107,1.539,1.322,0.108,0.043,0.104,0.028,161.499,2509.481,491.551,2781.117,265.566,3302.187,198.205,3302.187,198.205,17.843,15.274,18.566,20.558,23.566,17.905,30.484,5.533,3.93,4.405,4.997,6.058,3.655,1.887,5839.651,1068.423,-128.207,75.736,16.004,29.945,8.524,12.034,2.487,44.373,15.44,19.539,12.329,12.887,12.331,9.29,0.299,0.502,0.3,0.289,0.28,0.403,0.35,0.287,0.551,0.292,0.251,0.249,0.244,0.371,0.216,0.278,0.24,0.309,0.3,0.215,0.377,0.227,0.274,0.267
5058_Background_music.wav,0.151,0.191,1.07,0.164,0.067,0.009,0.183,0.054,123.047,941.067,107.553,1085.348,136.87,1676.604,154.507,1676.604,154.507,19.633,18.887,27.379,28.814,24.028,27.872,41.734,4.677,3.622,4.204,3.136,2.322,4.356,6.089,1486.761,406.911,-191.847,180.266,-17.754,26.069,-9.167,-18.95,-5.204,22.548,12.079,9.777,6.222,9.634,7.947,7.698,0.154,0.052,0.048,0.036,0.147,0.238,0.189,0.736,0.192,0.308,0.269,0.087,0.218,0.066,0.099,0.068,0.28,0.304,0.079,0.346,0.08,0.299,0.333,0.106
10732_Video_game_music.wav,0.048,0.062,1.205,0.456,0.127,0.083,0.06,0.016,112.347,2346.772,890.075,2330.166,507.049,2889.358,429.242,2889.358,429.242,20.208,12.438,15.533,17.581,17.478,19.151,33.08,5.309,3.553,3.918,3.632,3.297,4.581,3.96,4639.212,1782.772,-151.132,94.697,-16.678,20.294,6.82,6.18,0.629,32.609,31.206,25.135,15.447,12.011,13.204,11.129,0.425,0.428,0.439,0.45,0.467,0.498,0.505,0.457,0.487,0.393,0.429,0.441,0.295,0.282,0.292,0.263,0.267,0.285,0.299,0.284,0.318,0.268,0.287,0.308
11754_Christmas_music.wav,0.115,0.151,1.479,1.049,0.099,0.05,0.145,0.04,117.454,2432.617,715.328,2642.672,352.65,3145.146,249.576,3145.146,249.576,22.96,15.756,19.638,19.249,18.885,18.375,33.5,6.139,3.54,4.291,3.688,3.479,4.668,3.424,5428.162,1357.382,-79.788,87.43,12.643,32.827,0.539,12.656,-3.821,44.612,24.937,15.115,12.456,9.278,9.029,8.458,0.289,0.22,0.341,0.469,0.362,0.462,0.401,0.519,0.418,0.33,0.456,0.261,0.279,0.195,0.276,0.363,0.245,0.342,0.274,0.324,0.297,0.229,0.355,0.209
