file_name,signal_mean,signal_std,signal_skew,signal_kurtosis,zcr_mean,zcr_std,rmse_mean,rmse_std,tempo,spectral_centroid_mean,spectral_centroid_std,spectral_bandwidth_2_mean,spectral_bandwidth_2_std,spectral_bandwidth_3_mean,spectral_bandwidth_3_std,spectral_bandwidth_4_mean,spectral_bandwidth_4_std,spectral_contrast_1_mean,spectral_contrast_2_mean,spectral_contrast_3_mean,spectral_contrast_4_mean,spectral_contrast_5_mean,spectral_contrast_6_mean,spectral_contrast_7_mean,spectral_contrast_1_std,spectral_contrast_2_std,spectral_contrast_3_std,spectral_contrast_4_std,spectral_contrast_5_std,spectral_contrast_6_std,spectral_contrast_7_std,spectral_rolloff_mean,spectral_rolloff_std,mfccs_1_mean,mfccs_2_mean,mfccs_3_mean,mfccs_4_mean,mfccs_5_mean,mfccs_6_mean,mfccs_7_mean,mfccs_8_mean,mfccs_9_mean,mfccs_10_mean,mfccs_11_mean,mfccs_12_mean,mfccs_13_mean,mfccs_1_std,mfccs_2_std,mfccs_3_std,mfccs_4_std,mfccs_5_std,mfccs_6_std,mfccs_7_std,mfccs_8_std,mfccs_9_std,mfccs_10_std,mfccs_11_std,mfccs_12_std,mfccs_13_std,chroma_stft_1_mean,chroma_stft_2_mean,chroma_stft_3_mean,chroma_stft_4_mean,chroma_stft_5_mean,chroma_stft_6_mean,chroma_stft_7_mean,chroma_stft_8_mean,chroma_stft_9_mean,chroma_stft_10_mean,chroma_stft_11_mean,chroma_stft_12_mean,chroma_stft_1_std,chroma_stft_2_std,chroma_stft_3_std,chroma_stft_4_std,chroma_stft_5_std,chroma_stft_6_std,chroma_stft_7_std,chroma_stft_8_std,chroma_stft_9_std,chroma_stft_10_std,chroma_stft_11_std,chroma_stft_12_std,label
23196_Wedding_music.wav,0.081,0.113,2.241,3.452,0.109,0.036,0.102,0.05,135.999,2319.626,343.071,2451.091,272.127,2965.985,252.639,2965.985,252.639,21.493,16.428,20.07,20.187,21.216,18.954,34.102,5.08,4.034,4.863,3.854,3.224,2.554,2.394,5019.797,848.303,-120.272,81.44,-4.256,40.657,4.827,6.634,-7.74,4.977,-8.145,-2.143,-12.942,2.248,-3.336,55.155,14.652,21.312,10.844,10.802,8.174,5.673,6.596,5.792,5.583,6.527,6.193,7.435,0.367,0.294,0.565,0.295,0.244,0.385,0.265,0.333,0.32,0.57,0.447,0.284,0.318,0.175,0.352,0.206,0.186,0.327,0.2,0.342,0.231,0.323,0.325,0.218,8
14625_Lullaby.wav,0.041,0.054,1.177,0.461,0.05,0.016,0.05,0.018,135.999,838.683,118.349,1147.565,181.605,1885.024,211.528,1885.024,211.528,19.032,18.371,20.04,20.622,21.935,17.326,32.955,4.604,4.055,4.081,3.454,3.021,2.465,1.514,1304.425,264.004,-315.61,187.212,-3.578,-11.193,-13.73,9.899,-10.673,-14.428,-14.091,-4.242,-4.673,1.738,-4.508,29.362,17.767,17.804,16.266,13.211,8.992,12.522,9.466,7.996,7.034,10.72,7.9,8.109,0.111,0.273,0.407,0.216,0.263,0.223,0.36,0.293,0.232,0.315,0.268,0.243,0.13,0.297,0.396,0.223,0.321,0.252,0.337,0.312,0.225,0.373,0.299,0.329,4
3063_Christmas_music.wav,0.077,0.108,1.785,2.269,0.052,0.031,0.095,0.051,117.454,1008.907,593.142,1228.575,515.028,1771.752,533.682,1771.752,533.682,19.561,19.456,21.648,20.912,19.877,23.97,46.442,5.4,4.422,4.897,4.734,4.168,6.593,8.686,1947.858,1427.268,-264.404,151.849,2.959,31.438,-9.898,-2.566,-3.019,-10.732,-15.694,1.409,-8.587,-12.412,-12.357,115.009,43.129,39.343,22.325,25.823,10.949,10.765,10.855,9.384,15.136,11.013,7.323,6.427,0.157,0.073,0.195,0.764,0.355,0.145,0.149,0.251,0.389,0.2,0.225,0.145,0.211,0.129,0.133,0.328,0.204,0.28,0.207,0.267,0.381,0.216,0.287,0.176,6
2688_Video_game_music.wav,0.064,0.083,1.411,0.882,0.156,0.047,0.081,0.017,103.359,2799.265,546.702,2641.709,105.785,3104.907,92.027,3104.907,92.027,23.914,16.977,20.227,20.458,21.832,20.549,35.672,4.127,4.708,4.73,4.199,4.373,2.993,2.561,5886.099,599.454,-112.083,65.19,-4.073,24.945,-3.312,13.563,-4.825,-1.525,-8.994,-2.031,-13.283,-3.988,-3.989,35.184,20.668,5.58,5.361,9.53,5.481,7.374,7.046,7.482,6.935,7.471,7.677,7.321,0.259,0.233,0.374,0.238,0.485,0.191,0.24,0.315,0.197,0.291,0.19,0.506,0.223,0.199,0.296,0.132,0.398,0.123,0.183,0.279,0.118,0.298,0.098,0.378,5
2264_Wedding_music.wav,0.224,0.265,0.699,-0.452,0.043,0.012,0.273,0.041,151.999,920.846,128.886,1113.816,93.819,1450.07,73.897,1450.07,73.897,20.863,14.042,16.708,18.835,16.169,41.674,23.48,3.757,3.447,3.594,2.676,2.078,3.571,1.948,1982.353,407.562,-102.572,203.684,-47.977,56.737,-15.624,-10.585,15.508,-6.845,18.051,-8.885,2.465,4.451,-10.732,19.585,7.086,10.623,8.357,6.189,4.953,4.322,5.42,5.282,5.107,5.11,4.932,4.35,0.163,0.274,0.395,0.352,0.546,0.402,0.546,0.47,0.266,0.153,0.144,0.221,0.166,0.225,0.343,0.2,0.366,0.212,0.357,0.343,0.221,0.127,0.116,0.208,8
11221_Video_game_music.wav,0.177,0.235,1.569,1.303,0.106,0.04,0.226,0.066,99.384,2614.779,500.797,2809.809,225.799,3279.656,153.298,3279.656,153.298,20.516,14.309,18.812,18.446,19.489,16.54,32.324,5.138,3.613,4.768,3.401,3.567,2.944,2.255,6106.205,885.478,-28.696,79.506,13.486,21.516,5.615,16.249,-11.468,3.71,-2.887,5.15,1.714,-1.686,-12.225,48.886,15.244,13.786,10.486,8.817,11.016,9.983,8.062,7.735,7.878,6.948,7.89,8.281,0.254,0.321,0.322,0.318,0.615,0.418,0.488,0.322,0.357,0.42,0.277,0.289,0.198,0.28,0.288,0.171,0.354,0.255,0.353,0.252,0.286,0.332,0.223,0.244,5
9426_Jingle.wav,0.113,0.157,1.763,2.117,0.072,0.046,0.14,0.069,129.199,1918.603,843.075,2291.641,507.924,2934.732,376.16,2934.732,376.16,19.053,18.412,20.868,20.866,19.397,18.762,31.736,4.98,4.794,4.979,3.38,3.292,3.45,2.721,4011.431,1937.898,-137.096,108.253,2.361,14.026,4.512,14.303,5.497,10.086,-9.091,-0.863,2.612,-1.099,0.417,73.265,33.541,22.772,15.109,15.448,14.437,10.313,7.471,10.891,11.65,11.021,9.997,6.329,0.368,0.317,0.408,0.29,0.357,0.489,0.28,0.243,0.254,0.332,0.371,0.29,0.327,0.27,0.369,0.281,0.294,0.376,0.236,0.239,0.267,0.308,0.374,0.26,2
13183_Wedding_music.wav,0.128,0.164,1.23,0.456,0.057,0.019,0.158,0.042,143.555,1488.514,271.62,1923.473,219.73,2539.054,188.835,2539.054,188.835,22.31,18.158,21.058,20.582,20.284,22.45,35.771,4.637,4.398,3.976,3.487,2.914,3.983,2.599,3318.699,834.867,-115.863,126.523,-6.01,32.862,-9.522,18.698,-7.047,-7.311,-8.773,-6.663,-9.184,1.527,-11.284,26.893,14.981,10.261,5.986,7.431,5.666,5.91,6.437,5.698,7.758,6.264,6.438,6.119,0.191,0.19,0.438,0.264,0.281,0.201,0.375,0.48,0.201,0.219,0.129,0.177,0.267,0.152,0.369,0.189,0.374,0.195,0.347,0.352,0.157,0.294,0.149,0.237,8
19213_Lullaby.wav,0.284,0.345,0.606,-0.595,0.056,0.014,0.343,0.035,151.999,876.592,101.711,733.477,67.947,958.496,83.706,958.496,83.706,24.575,19.151,24.636,24.578,25.737,40.86,31.172,3.631,4.484,4.291,3.418,3.032,3.934,2.128,1592.562,213.226,-149.721,218.029,-59.131,1.527,20.867,-37.036,-8.905,-10.923,-27.615,-3.621,-11.854,-17.86,-2.788,19.585,11.47,11.666,7.607,6.926,7.399,8.682,7.219,7.088,7.077,6.33,8.848,7.978,0.108,0.241,0.114,0.124,0.332,0.115,0.16,0.078,0.283,0.441,0.133,0.252,0.101,0.368,0.186,0.12,0.374,0.109,0.282,0.095,0.283,0.433,0.098,0.366,4
25366_Dance_music.wav,0.174,0.266,1.372,1.479,0.135,0.094,0.219,0.15,129.199,2646.758,844.976,2641.106,262.9,3141.781,209.566,3141.781,209.566,22.178,13.506,17.308,15.652,16.85,16.773,30.987,5.473,4.043,4.253,2.958,2.556,2.394,2.601,5676.784,1298.256,-77.929,63.373,-10.289,24.819,4.809,10.306,-3.001,8.305,-2.352,2.298,-0.075,5.181,-2.363,52.32,22.767,14.549,15.975,14.564,13.389,11.649,11.262,10.814,12.133,10.913,10.659,10.17,0.515,0.643,0.518,0.45,0.45,0.368,0.391,0.384,0.527,0.731,0.53,0.493,0.251,0.261,0.276,0.271,0.261,0.225,0.251,0.251,0.287,0.304,0.271,0.286,7
9218_Video_game_music.wav,0.133,0.172,1.278,0.586,0.056,0.016,0.169,0.031,99.384,1301.358,228.859,1641.844,287.265,2178.606,355.772,2178.606,355.772,15.528,12.743,17.211,18.759,18.329,19.688,38.223,4.106,3.078,3.663,3.458,3.057,3.127,5.619,2767.738,488.833,-116.57,145.358,-31.535,53.613,17.495,14.707,0.848,11.031,2.205,6.813,4.212,6.059,-2.155,34.054,21.185,19.091,11.965,9.114,5.551,6.182,4.975,5.985,5.695,5.003,5.748,6.492,0.376,0.581,0.747,0.589,0.439,0.521,0.486,0.598,0.513,0.458,0.446,0.368,0.213,0.287,0.242,0.231,0.201,0.272,0.218,0.293,0.21,0.224,0.233,0.18,5
27499_Dance_music.wav,0.241,0.317,1.268,0.702,0.131,0.085,0.298,0.111,129.199,2627.817,809.388,2504.919,359.274,2944.93,278.297,2944.93,278.297,15.564,13.227,15.691,16.589,17.91,17.8,57.257,4.052,4.015,4.594,4.052,3.897,3.391,8.048,5522.421,1497.72,-10.152,77.601,-10.833,25.951,-7.827,19.732,-5.092,19.797,0.273,17.015,-2.261,12.04,-2.109,58.158,28.066,20.511,17.065,15.27,12.92,12.828,11.04,8.224,8.36,8.082,6.865,6.898,0.539,0.396,0.419,0.434,0.443,0.454,0.484,0.493,0.578,0.615,0.501,0.578,0.301,0.248,0.256,0.259,0.257,0.263,0.285,0.27,0.299,0.337,0.277,0.268,7
24982_Dance_music.wav,0.207,0.265,1.114,0.294,0.062,0.069,0.252,0.082,129.199,2096.345,969.541,2503.633,416.381,3095.749,275.987,3095.749,275.987,19.935,14.698,15.697,16.649,16.768,16.407,31.686,5.061,4.368,4.854,3.683,3.578,2.872,2.491,4681.582,1923.428,-73.75,99.066,16.454,23.037,2.891,20.151,2.424,10.631,3.535,7.366,-1.234,11.223,-2.615,57.585,30.559,16.107,16.184,13.579,12.388,9.981,9.063,8.562,7.359,7.54,7.513,8.301,0.428,0.373,0.405,0.449,0.431,0.551,0.514,0.547,0.631,0.631,0.503,0.42,0.27,0.276,0.272,0.291,0.247,0.299,0.249,0.268,0.313,0.324,0.283,0.246,7
4950_Jingle.wav,0.066,0.093,1.532,1.538,0.162,0.103,0.086,0.033,112.347,3224.842,795.674,2968.565,287.451,3361.417,231.547,3361.417,231.547,19.782,14.761,17.446,17.231,18.67,18.578,34.564,5.861,4.42,4.337,4.763,4.733,4.568,5.242,6992.025,1148.11,-137.35,47.991,12.375,27.796,11.832,10.094,-6.404,12.112,-1.085,5.912,-9.617,-0.181,-3.427,73.474,27.291,23.35,19.682,19.101,15.318,11.14,11.005,13.929,10.391,10.904,9.466,9.86,0.514,0.447,0.364,0.345,0.433,0.384,0.354,0.453,0.519,0.693,0.589,0.51,0.287,0.276,0.263,0.259,0.304,0.278,0.252,0.274,0.284,0.308,0.239,0.27,2
14454_Wedding_music.wav,0.019,0.028,2.47,4.671,0.111,0.044,0.023,0.016,143.555,1632.278,396.611,2064.733,271.861,2731.893,208.806,2731.893,208.806,21.727,14.592,21.206,25.097,24.983,24.717,34.175,4.883,4.481,4.786,3.516,2.767,2.447,4.541,3386.904,1128.31,-323.413,117.397,-7.943,8.835,-10.398,4.655,-0.22,4.92,-5.795,6.067,-5.965,9.217,12.276,29.045,21.541,12.428,12.85,9.249,10.454,11.235,13.86,10.7,9.236,8.315,10.051,12.401,0.296,0.121,0.219,0.172,0.577,0.149,0.06,0.142,0.161,0.437,0.194,0.296,0.314,0.11,0.31,0.108,0.381,0.129,0.109,0.253,0.195,0.371,0.182,0.307,8
17982_Wedding_music.wav,0.105,0.133,1.088,0.184,0.075,0.029,0.131,0.025,129.199,1528.898,528.246,1845.999,426.096,2525.403,359.034,2525.403,359.034,24.336,17.294,20.512,21.853,20.482,20.56,32.694,5.198,3.918,3.337,3.004,2.495,2.939,4.21,3003.234,1333.462,-125.062,135.078,-17.488,17.698,-12.762,-1.71,4.246,-2.415,-11.66,-6.118,-6.096,-8.655,-7.925,26.84,25.823,15.844,15.198,10.45,7.094,8.057,8.106,7.07,7.949,7.705,6.885,4.915,0.418,0.189,0.176,0.18,0.429,0.397,0.254,0.481,0.301,0.33,0.329,0.294,0.339,0.144,0.206,0.194,0.299,0.309,0.158,0.39,0.192,0.315,0.34,0.23,8
19377_Jingle.wav,0.102,0.155,1.788,2.76,0.236,0.091,0.132,0.081,123.047,3315.572,879.791,2278.034,389.468,2720.322,317.895,2720.322,317.895,16.126,15.592,18.826,21.071,20.37,20.653,43.563,5.633,4.341,4.159,3.756,3.608,2.914,6.027,5889.281,1565.944,-141.228,8.017,-76.393,-11.811,-4.068,3.391,-27.753,1.461,-29.31,-0.792,3.755,-3.573,-12.97,96.191,39.806,28.934,25.269,21.59,15.264,14.17,10.495,10.54,10.185,8.594,10.14,9.973,0.151,0.212,0.283,0.319,0.473,0.468,0.436,0.379,0.368,0.349,0.32,0.229,0.194,0.223,0.269,0.278,0.341,0.319,0.332,0.297,0.3,0.301,0.296,0.226,2
8258_Christmas_music.wav,0.06,0.094,3.174,8.709,0.108,0.049,0.075,0.056,99.384,2139.095,668.123,2623.374,433.269,3247.253,344.711,3247.253,344.711,16.219,14.211,19.942,19.494,19.441,24.953,37.711,4.382,3.756,5.146,3.835,2.956,6.16,6.858,4947.029,1752.926,-188.856,97.892,10.1,5.306,3.252,3.176,-9.424,0.588,-16.231,-8.352,5.374,-2.432,3.722,62.91,25.357,17.623,13.182,9.773,11.25,11.04,12.364,12.541,12.969,11.334,10.902,11.653,0.4,0.319,0.627,0.363,0.313,0.511,0.25,0.221,0.193,0.298,0.373,0.255,0.381,0.19,0.352,0.285,0.246,0.332,0.217,0.26,0.237,0.291,0.325,0.219,6
9881_Video_game_music.wav,0.205,0.248,0.733,-0.424,0.089,0.029,0.247,0.033,135.999,2781.353,395.432,2818.223,155.95,3280.76,106.055,3280.76,106.055,19.351,12.897,15.69,18.671,18.825,16.946,31.302,3.89,4.047,3.889,2.772,2.6,2.457,1.826,6267.309,739.98,-14.837,67.767,-4.789,17.154,6.703,19.374,3.493,7.115,3.309,13.14,2.691,10.938,7.912,28.431,12.378,8.566,5.925,6.941,7.004,6.824,5.8,5.437,5.758,4.802,5.631,6.143,0.452,0.329,0.491,0.351,0.508,0.416,0.513,0.613,0.428,0.452,0.404,0.729,0.23,0.175,0.259,0.179,0.291,0.265,0.241,0.252,0.225,0.322,0.213,0.261,5
10811_Video_game_music.wav,0.183,0.251,1.468,1.294,0.117,0.06,0.23,0.1,135.999,2259.353,959.273,2051.056,782.734,2541.158,744.414,2541.158,744.414,17.048,13.675,18.342,19.254,19.057,19.758,31.975,5.08,4.44,4.954,4.001,4.425,3.98,3.359,4358.609,2121.434,-70.84,104.644,-37.079,10.604,-19.973,-4.131,-1.924,0.51,-1.7,0.297,-8.063,3.486,-0.923,75.445,45.425,54.096,23.262,19.738,16.931,15.616,13.941,9.922,10.187,10.258,8.925,7.449,0.446,0.47,0.333,0.343,0.266,0.329,0.287,0.353,0.449,0.371,0.436,0.364,0.329,0.356,0.298,0.3,0.237,0.3,0.263,0.308,0.323,0.296,0.334,0.307,5
2827_Lullaby.wav,0.055,0.071,1.374,0.759,0.055,0.014,0.067,0.024,143.555,737.241,179.926,814.908,193.534,1366.333,242.777,1366.333,242.777,17.584,22.339,28.742,27.511,29.695,24.731,33.056,5.358,5.77,5.194,4.468,4.31,3.972,3.584,1229.332,362.694,-357.741,198.247,-3.371,0.054,6.265,-0.703,-5.929,-14.128,-9.961,-1.161,-4.24,-4.776,-1.447,48.113,28.489,23.445,11.428,10.723,10.35,11.005,15.461,12.133,12.66,12.571,13.221,15.393,0.233,0.123,0.245,0.106,0.143,0.364,0.109,0.158,0.097,0.307,0.253,0.095,0.368,0.178,0.371,0.163,0.162,0.392,0.081,0.316,0.112,0.376,0.337,0.096,4
19401_Jingle.wav,0.152,0.194,1.12,0.262,0.1,0.028,0.189,0.042,129.199,2164.007,363.44,2423.341,325.505,2992.629,297.573,2992.629,297.573,24.432,14.939,18.532,19.358,20.095,18.893,36.623,4.599,3.673,3.967,3.545,3.623,3.068,6.016,4658.184,1100.19,-46.451,97.21,-5.153,31.083,5.089,2.285,-6.686,5.904,-8.031,5.47,-7.585,-0.375,-12.642,34.226,17.644,17.482,16.691,13.818,7.926,8.54,6.761,7.107,7.51,8.1,6.406,5.827,0.44,0.332,0.262,0.389,0.545,0.39,0.421,0.404,0.559,0.469,0.344,0.539,0.275,0.287,0.219,0.231,0.284,0.231,0.291,0.265,0.333,0.281,0.224,0.297,2
25797_Lullaby.wav,0.074,0.099,1.094,0.411,0.044,0.021,0.088,0.044,123.047,954.136,313.102,1314.094,366.881,2004.686,337.917,2004.686,337.917,12.721,25.493,26.587,25.31,20.737,19.185,33.657,4.493,5.245,5.276,3.779,3.585,3.1,2.416,1676.83,1156.339,-321.323,141.364,-9.09,15.057,-13.961,-18.045,-4.778,1.684,-9.364,-8.608,-10.252,-11.101,-0.919,40.044,21.006,19.577,21.509,15.946,13.437,8.905,10.24,12.046,11.487,9.12,10.733,11.806,0.23,0.069,0.037,0.135,0.292,0.24,0.308,0.326,0.165,0.063,0.118,0.188,0.342,0.147,0.119,0.25,0.401,0.334,0.36,0.388,0.288,0.151,0.246,0.314,4
14679_Video_game_music.wav,0.124,0.161,1.564,1.184,0.125,0.044,0.155,0.045,129.199,2283.846,534.358,2316.99,284.853,2841.832,211.928,2841.832,211.928,18.2,13.605,17.407,17.348,17.328,18.577,32.16,4.723,3.456,3.862,3.085,2.866,1.955,2.877,4634.848,1059.511,-41.386,100.65,-13.02,24.508,-11.183,6.804,-4.683,-1.21,-6.498,-2.058,-6.519,5.215,-2.878,36.87,21.916,12.524,9.679,9.355,9.298,7.414,6.358,7.113,5.548,6.105,6.179,4.727,0.347,0.346,0.527,0.511,0.526,0.311,0.237,0.317,0.249,0.361,0.459,0.529,0.256,0.247,0.277,0.263,0.287,0.217,0.172,0.272,0.191,0.244,0.289,0.29,5
19663_Jingle.wav,0.085,0.113,1.679,1.49,0.086,0.035,0.106,0.039,89.103,2156.916,721.683,2473.378,587.599,3086.795,519.962,3086.795,519.962,18.198,17.66,20.945,22.526,24.946,22.4,30.264,4.703,4.614,4.096,3.762,4.074,5.15,4.22,4774.105,1958.252,-146.645,98.124,-4.735,6.417,-4.943,-8.395,-4.563,-5.778,-3.35,6.494,-6.526,1.74,1.069,47.145,24.742,21.443,15.346,15.252,10.566,9.505,9.807,9.058,10.352,8.755,10.194,9.597,0.186,0.345,0.16,0.15,0.441,0.145,0.162,0.162,0.329,0.676,0.312,0.312,0.168,0.361,0.21,0.148,0.382,0.095,0.174,0.24,0.197,0.34,0.226,0.287,2
23245_Video_game_music.wav,0.228,0.308,0.973,0.457,0.094,0.049,0.28,0.132,143.555,2234.001,895.97,2312.545,646.815,2838.616,556.151,2838.616,556.151,20.135,13.916,18.805,19.021,21.104,21.669,36.319,6.18,4.093,4.513,3.605,4.365,5.842,9.362,4718.015,1962.234,-66.89,70.491,-9.628,26.587,2.591,10.398,-0.398,8.713,1.21,7.353,1.706,7.067,-4.007,167.32,34.47,13.462,12.574,8.156,9.055,8.598,8.762,6.351,6.789,6.644,7.936,10.205,0.337,0.441,0.568,0.776,0.459,0.469,0.33,0.514,0.36,0.25,0.476,0.305,0.317,0.339,0.23,0.305,0.257,0.29,0.277,0.32,0.304,0.251,0.275,0.245,5
25346_Lullaby.wav,0.098,0.131,1.579,1.377,0.046,0.02,0.121,0.051,129.199,1105.09,375.424,1648.09,383.941,2400.181,428.098,2400.181,428.098,19.988,17.374,22.671,22.5,24.212,30.718,43.206,4.816,3.557,4.319,3.666,4.357,6.454,7.138,2138.451,1011.245,-195.962,151.378,-0.784,33.161,17.404,-3.391,2.823,-9.057,-5.855,-4.149,-7.635,0.107,-10.674,38.07,20.983,13.618,15.836,10.487,7.404,9.809,9.33,7.534,7.577,7.594,7.446,10.523,0.421,0.231,0.153,0.117,0.379,0.47,0.248,0.298,0.19,0.244,0.341,0.273,0.382,0.194,0.188,0.095,0.326,0.379,0.219,0.357,0.197,0.297,0.355,0.161,4
12054_Wedding_music.wav,0.151,0.188,0.923,-0.134,0.048,0.014,0.185,0.032,129.199,1159.237,176.682,1533.937,187.275,2221.565,194.66,2221.565,194.66,24.956,17.807,20.117,19.402,19.46,20.432,36.84,4.962,3.572,3.701,2.981,2.816,2.656,4.563,2212.922,489.806,-130.401,152.418,-21.519,23.727,-13.131,-13.092,-14.84,-10.83,-20.057,-10.063,-16.713,-13.91,-21.531,24.254,13.374,9.146,7.751,6.502,6.854,7.102,6.47,5.978,6.586,5.196,5.169,5.595,0.145,0.11,0.276,0.389,0.248,0.515,0.192,0.282,0.39,0.2,0.284,0.128,0.23,0.131,0.272,0.373,0.126,0.387,0.122,0.276,0.396,0.146,0.343,0.124,8
13416_Lullaby.wav,0.036,0.049,1.499,1.405,0.031,0.009,0.043,0.023,123.047,682.623,250.037,1227.541,486.169,2040.833,537.371,2040.833,537.371,17.674,21.764,23.719,25.214,27.157,19.208,32.023,5.391,5.888,4.69,4.883,5.665,3.31,3.584,1068.753,805.789,-402.253,175.459,34.134,-0.231,3.371,9.101,-5.123,-6.902,-4.779,-6.02,-6.36,-3.673,-6.47,56.271,42.062,15.887,14.021,8.685,8.609,7.751,8.666,9.015,7.904,7.681,6.688,6.464,0.317,0.231,0.098,0.183,0.162,0.32,0.19,0.133,0.363,0.207,0.165,0.161,0.391,0.291,0.116,0.298,0.206,0.401,0.248,0.121,0.409,0.228,0.32,0.215,4
21983_Christmas_music.wav,0.168,0.224,1.749,1.707,0.042,0.023,0.211,0.077,151.999,1232.552,575.715,1840.906,523.976,2561.912,468.554,2561.912,468.554,21.972,18.728,20.541,20.931,19.915,19.992,33.99,5.159,3.83,4.184,3.506,3.176,3.741,2.826,2618.303,1570.294,-122.346,144.706,8.813,31.618,15.822,7.959,1.469,8.333,-3.84,11.02,-5.664,4.714,-3.493,63.767,29.491,12.567,9.188,20.624,12.364,6.446,6.412,10.032,6.334,7.657,7.193,6.52,0.171,0.395,0.668,0.376,0.414,0.342,0.468,0.338,0.342,0.544,0.3,0.161,0.149,0.185,0.348,0.171,0.344,0.218,0.313,0.241,0.239,0.313,0.222,0.183,6
18936_Dance_music.wav,0.195,0.249,1.016,0.097,0.147,0.077,0.235,0.082,129.199,3233.731,547.322,2923.399,137.316,3301.513,109.512,3301.513,109.512,20.881,14.853,18.307,15.397,15.725,16.384,43.12,4.452,3.449,3.883,2.686,2.199,2.129,8.631,6959.626,723.518,-4.164,52.163,-1.02,19.509,0.575,11.707,-1.749,5.999,-5.754,3.261,-6.169,2.036,-4.89,19.644,13.395,9.467,10.99,8.746,12.349,9.994,10.155,7.973,8.435,7.748,7.978,7.421,0.511,0.392,0.35,0.417,0.356,0.49,0.311,0.363,0.508,0.369,0.433,0.387,0.331,0.302,0.26,0.297,0.226,0.354,0.222,0.228,0.329,0.25,0.329,0.269,7
16412_Christmas_music.wav,0.091,0.119,1.345,0.847,0.092,0.033,0.112,0.04,117.454,1764.047,398.509,1763.513,266.887,2154.437,257.737,2154.437,257.737,19.599,19.713,22.52,21.925,20.938,20.434,56.489,5.618,5.042,4.029,3.925,2.808,2.886,4.654,3649.953,782.733,-152.324,127.568,-42.782,63.056,-27.066,14.534,-20.118,13.453,-15.868,9.215,-6.509,7.102,-3.003,48.784,21.442,18.386,16.621,13.126,15.254,11.792,11.794,10.844,8.635,7.896,9.051,8.929,0.187,0.524,0.544,0.22,0.248,0.277,0.133,0.123,0.215,0.467,0.287,0.106,0.161,0.351,0.375,0.212,0.235,0.26,0.146,0.173,0.197,0.37,0.273,0.127,6
973_Video_game_music.wav,0.074,0.097,1.442,1.032,0.064,0.023,0.091,0.033,117.454,1749.923,376.627,2291.753,345.107,2927.816,300.972,2927.816,300.972,15.841,12.676,14.887,15.821,16.904,16.091,34.036,4.591,3.168,3.405,2.714,2.527,2.345,3.414,4017.708,1194.686,-130.887,120.34,3.295,21.811,1.375,9.806,-6.32,10.14,-2.335,6.965,-2.581,7.362,-4.05,32.022,17.581,13.895,7.578,8.233,8.348,7.091,4.892,5.327,5.409,4.373,4.097,4.552,0.591,0.372,0.303,0.332,0.419,0.382,0.498,0.528,0.48,0.481,0.412,0.591,0.324,0.19,0.192,0.211,0.281,0.23,0.276,0.279,0.243,0.271,0.188,0.274,5
10175_Dance_music.wav,0.125,0.159,1.175,0.35,0.108,0.041,0.156,0.032,92.285,1884.829,497.431,1750.438,263.716,2150.615,202.308,2150.615,202.308,24.747,13.862,15.824,17.299,17.746,16.729,53.038,6.828,3.567,3.681,3.338,2.896,1.841,9.679,3745.435,1016.666,-75.983,140.468,-63.605,43.196,-50.984,16.423,-36.172,9.507,-25.536,0.168,-13.073,-10.179,-3.168,28.721,24.365,12.631,13.808,11.827,9.857,10.173,9.486,8.274,6.725,6.116,6.076,6.182,0.542,0.316,0.263,0.433,0.573,0.473,0.317,0.331,0.256,0.34,0.317,0.376,0.329,0.2,0.231,0.31,0.322,0.315,0.254,0.275,0.194,0.278,0.23,0.249,7
25377_Wedding_music.wav,0.179,0.228,1.003,0.078,0.06,0.013,0.213,0.081,117.454,827.249,192.358,784.23,129.107,1295.355,152.115,1295.355,152.115,17.191,19.718,27.214,30.645,30.544,29.834,30.052,5.085,3.933,4.698,3.749,5.76,6.75,3.541,1342.145,452.707,-259.148,194.632,9.297,-4.085,-1.794,-28.448,-14.006,-7.123,-25.262,-17.833,-10.429,-13.754,4.759,31.63,17.149,32.816,14.99,16.341,13.654,17.405,12.989,10.3,6.01,8.049,12.47,15.923,0.208,0.19,0.484,0.296,0.05,0.036,0.049,0.214,0.127,0.128,0.372,0.213,0.366,0.252,0.397,0.305,0.081,0.081,0.063,0.317,0.191,0.201,0.415,0.277,8
24192_Jingle.wav,0.157,0.203,1.221,0.488,0.071,0.024,0.196,0.051,99.384,1964.984,440.37,2443.39,339.373,3080.378,277.162,3080.378,277.162,18.425,15.901,19.526,18.973,19.087,18.202,31.873,4.961,4.341,4.397,4.135,3.941,3.066,2.156,4391.801,1242.592,-76.336,103.027,9.191,22.67,4.852,4.322,-2.92,5.806,-8.063,0.86,-4.01,4.722,-5.902,35.788,19.175,18.204,14.054,12.855,10.075,10.007,9.562,8.061,9.082,7.546,6.008,7.765,0.577,0.281,0.243,0.217,0.272,0.396,0.328,0.407,0.323,0.253,0.312,0.44,0.355,0.234,0.249,0.209,0.265,0.352,0.272,0.369,0.29,0.234,0.297,0.304,2
