file_name,signal_mean,signal_std,signal_skew,signal_kurtosis,zcr_mean,zcr_std,rmse_mean,rmse_std,tempo,spectral_centroid_mean,spectral_centroid_std,spectral_bandwidth_2_mean,spectral_bandwidth_2_std,spectral_bandwidth_3_mean,spectral_bandwidth_3_std,spectral_bandwidth_4_mean,spectral_bandwidth_4_std,spectral_contrast_1_mean,spectral_contrast_2_mean,spectral_contrast_3_mean,spectral_contrast_4_mean,spectral_contrast_5_mean,spectral_contrast_6_mean,spectral_contrast_7_mean,spectral_contrast_1_std,spectral_contrast_2_std,spectral_contrast_3_std,spectral_contrast_4_std,spectral_contrast_5_std,spectral_contrast_6_std,spectral_contrast_7_std,spectral_rolloff_mean,spectral_rolloff_std,mfccs_1_mean,mfccs_2_mean,mfccs_3_mean,mfccs_4_mean,mfccs_5_mean,mfccs_6_mean,mfccs_7_mean,mfccs_8_mean,mfccs_9_mean,mfccs_10_mean,mfccs_11_mean,mfccs_12_mean,mfccs_13_mean,mfccs_14_mean,mfccs_15_mean,mfccs_16_mean,mfccs_17_mean,mfccs_18_mean,mfccs_19_mean,mfccs_20_mean,mfccs_1_std,mfccs_2_std,mfccs_3_std,mfccs_4_std,mfccs_5_std,mfccs_6_std,mfccs_7_std,mfccs_8_std,mfccs_9_std,mfccs_10_std,mfccs_11_std,mfccs_12_std,mfccs_13_std,mfccs_14_std,mfccs_15_std,mfccs_16_std,mfccs_17_std,mfccs_18_std,mfccs_19_std,mfccs_20_std,chroma_stft_1_mean,chroma_stft_2_mean,chroma_stft_3_mean,chroma_stft_4_mean,chroma_stft_5_mean,chroma_stft_6_mean,chroma_stft_7_mean,chroma_stft_8_mean,chroma_stft_9_mean,chroma_stft_10_mean,chroma_stft_11_mean,chroma_stft_12_mean,chroma_stft_1_std,chroma_stft_2_std,chroma_stft_3_std,chroma_stft_4_std,chroma_stft_5_std,chroma_stft_6_std,chroma_stft_7_std,chroma_stft_8_std,chroma_stft_9_std,chroma_stft_10_std,chroma_stft_11_std,chroma_stft_12_std
20455_Background_music.wav,0.253,0.322,1.112,0.222,0.113,0.033,0.313,0.076,129.199,2638.775,496.582,2687.099,316.411,3170.192,241.704,3170.192,241.704,22.582,14.82,16.22,16.335,18.201,16.613,32.16,5.074,4.213,3.734,3.014,3.408,2.236,2.362,5818.689,1160.951,23.553,80.114,-4.809,25.261,11.729,14.534,-0.842,12.411,1.771,9.163,-2.848,3.484,-3.352,6.477,-1.412,3.229,-3.307,3.362,-5.452,-0.568,34.397,17.474,17.77,13.543,7.926,7.436,6.252,8.207,7.305,5.525,4.94,6.854,5.189,5.244,5.066,5.354,5.286,4.247,5.384,5.114,0.303,0.357,0.265,0.32,0.609,0.375,0.257,0.332,0.462,0.893,0.626,0.339,0.197,0.191,0.182,0.186,0.289,0.212,0.176,0.197,0.219,0.178,0.183,0.173
25662_Video_game_music.wav,0.149,0.205,1.513,1.406,0.066,0.039,0.194,0.066,129.199,1530.074,581.99,1965.79,372.52,2488.676,319.218,2488.676,319.218,17.568,12.287,13.847,18.88,17.638,20.399,50.938,4.581,3.236,3.194,5.003,3.583,4.56,6.771,3552.556,1321.112,-119.026,121.129,-4.442,43.478,-11.484,35.732,5.416,20.842,-2.585,9.629,3.49,6.542,1.442,-5.94,-4.884,0.179,-0.076,5.84,3.226,-3.593,42.609,34.11,15.009,13.261,8.98,10.962,10.762,6.691,7.004,6.105,5.867,5.35,5.516,6.433,6.733,4.583,4.184,7.834,5.532,6.117,0.434,0.487,0.822,0.43,0.31,0.301,0.272,0.288,0.403,0.584,0.49,0.447,0.258,0.238,0.275,0.234,0.213,0.261,0.209,0.207,0.248,0.257,0.322,0.28
17772_Theme_music.wav,0.067,0.096,2.112,3.351,0.104,0.081,0.087,0.041,143.555,2594.926,1006.789,2882.514,380.713,3443.166,270.147,3443.166,270.147,17.254,17.064,18.729,19.589,18.801,20.933,31.997,4.286,4.142,4.464,4.558,3.717,7.105,3.749,5920.111,1881.959,-165.601,76.642,21.372,28.412,9.761,6.819,13.729,7.536,3.691,0.043,-1.494,3.259,-3.115,5.682,-10.899,1.071,-1.109,0.533,-5.418,0.55,53.739,30.844,16.807,14.689,11.141,13.476,9.675,9.147,8.836,7.839,7.628,7.761,7.74,7.366,7.356,6.186,6.409,7.223,5.006,8.002,0.507,0.411,0.462,0.337,0.302,0.265,0.307,0.49,0.375,0.35,0.282,0.329,0.384,0.261,0.361,0.276,0.303,0.272,0.256,0.387,0.278,0.295,0.235,0.234
896_Background_music.wav,0.093,0.128,1.946,2.533,0.091,0.035,0.118,0.05,151.999,1862.029,497.944,2064.435,353.653,2693.705,320.912,2693.705,320.912,18.104,17.683,20.497,20.194,19.859,20.318,30.247,4.881,4.42,4.962,4.992,5.249,4.254,2.608,3738.025,1176.528,-120.78,114.823,-18.858,22.23,-6.902,5.351,2.245,-2.764,2.929,-3.221,-3.066,3.706,-3.489,-1.155,-6.832,2.385,-3.275,7.471,1.887,3,52.732,24.803,22.299,12.683,11.295,10.707,8.718,8.686,9.785,8.312,7.385,7.02,7.166,7.322,7.59,7.181,7.654,10.18,8.2,8.876,0.361,0.238,0.419,0.416,0.221,0.238,0.201,0.413,0.259,0.206,0.259,0.227,0.363,0.207,0.335,0.353,0.202,0.306,0.188,0.37,0.287,0.247,0.271,0.198
2396_Lullaby.wav,0.072,0.105,2.071,3.191,0.079,0.088,0.086,0.059,129.199,1632.384,887.672,1902.672,513.01,2552.945,411.979,2552.945,411.979,21.398,16.519,17.322,19.286,17.827,21.734,33.061,5.144,5.203,3.828,3.584,3.666,5.354,3.041,3291.174,1650.827,-200.328,131.936,-9.764,35.547,3.869,-32.141,0.204,9.961,-13.696,-6.26,-6.557,-10.489,-19.26,2.498,-5.646,-5.492,-6.4,3.357,-7.583,-0.961,22.503,23.847,15.815,10.624,6.027,10.212,4.902,4.937,5.564,5.416,5.471,4.471,5.595,4.345,4.641,5.109,5.003,7.006,7.276,6.556,0.304,0.258,0.213,0.25,0.279,0.305,0.298,0.157,0.225,0.386,0.371,0.444,0.275,0.311,0.253,0.296,0.313,0.287,0.322,0.191,0.256,0.399,0.307,0.372
21064_Background_music.wav,0.185,0.237,1.292,0.578,0.087,0.025,0.232,0.048,95.703,1851.008,412.552,2170.276,337.953,2789.092,321.307,2789.092,321.307,19.071,14.864,19.589,20.465,20.339,21.214,56.406,4.567,3.848,4.158,3.628,3.051,5.281,5.557,3879.06,1079.107,-42.299,113.918,-14.407,23.982,4.474,14.785,1.267,12.244,-0.336,4.011,0.182,8.303,-3.407,0.52,-8.11,3.504,-6.143,4.374,-4.969,3.389,37.786,19.721,14.601,10.173,8.655,8.852,8.084,8.317,7.556,8.221,8.603,7.087,7.23,7.217,6.43,5.946,6.744,8.588,6.094,7.877,0.513,0.254,0.322,0.374,0.201,0.26,0.273,0.617,0.25,0.155,0.158,0.269,0.38,0.169,0.298,0.329,0.143,0.265,0.164,0.344,0.189,0.154,0.142,0.236
26645_Wedding_music.wav,0.105,0.145,1.493,1.383,0.061,0.033,0.129,0.066,143.555,1557.651,606.517,2064.942,405.702,2787.74,324.2,2787.74,324.2,21.768,18.302,22.192,20.472,20.245,21.463,33.789,5.117,4.382,4.184,3.545,2.897,3.35,4.117,3177.167,1429.245,-161.173,121.953,3.345,26.47,2.664,-8.681,-6.951,-1.962,-17.214,-1.303,-10.791,-3.994,-1.878,-4.145,-8.06,-2.201,-5.979,0.513,-4.57,1.421,48.358,22.413,13.929,13.443,12.443,10.685,10.968,9.089,6.301,7.086,6.98,8.104,6.648,7.686,6.05,6.772,8.229,7.294,7.154,6.753,0.507,0.227,0.296,0.226,0.248,0.19,0.181,0.308,0.168,0.198,0.182,0.327,0.395,0.209,0.35,0.251,0.308,0.242,0.213,0.372,0.182,0.303,0.251,0.298
7987_Lullaby.wav,0.213,0.267,0.866,-0.175,0.084,0.093,0.258,0.068,123.047,1960.123,1007.672,2166.594,370.102,2784.567,219.065,2784.567,219.065,23.043,16.379,16.733,16.556,17.935,17.382,33.979,4.761,3.724,3.399,2.915,2.552,2.011,2.687,3850.664,1772.886,-60.973,107.583,-0.091,29.361,0.272,3.754,-14.56,0.466,-11.446,-0.692,-8.986,-7.537,-17.408,-2.635,-11.525,-2.892,-10.125,-3.982,-10.179,-5.348,38.792,39.786,14.108,16.278,13.961,13.428,9.527,7.89,6.786,7.953,7.567,6.677,6.826,7.592,6.014,5.852,5.95,5.437,5.766,4.656,0.41,0.319,0.362,0.469,0.522,0.313,0.198,0.184,0.186,0.208,0.231,0.382,0.34,0.257,0.334,0.334,0.366,0.271,0.221,0.223,0.191,0.239,0.229,0.321
13865_Lullaby.wav,0.018,0.026,1.077,0.76,0.029,0.035,0.022,0.013,107.666,333.773,353.144,501.188,307.365,1006.046,453.032,1006.046,453.032,29.122,25.309,27.511,24.399,26.086,18.017,28.306,9.064,6.424,7.583,7.899,10.132,5.148,5.091,546.933,685.651,-593.338,119.626,50.382,24.653,13.69,-5.361,-20.567,-13.787,-5.955,-9.994,-6.886,-1.316,-7.83,-18.197,-15.203,-4.855,-4.74,-10.582,-9.385,-5.776,71.654,69.789,30.936,35.272,29.107,19.537,23.756,15.24,14.063,13.383,16.23,14.448,11.659,11.853,11.265,9.33,7.641,8.798,7.513,7.573,0.095,0.075,0.135,0.241,0.187,0.236,0.2,0.217,0.331,0.236,0.138,0.103,0.227,0.183,0.251,0.375,0.258,0.38,0.299,0.285,0.436,0.327,0.266,0.227
18636_Background_music.wav,0.075,0.104,1.329,1.215,0.065,0.028,0.094,0.045,117.454,1127.855,406.347,1490.074,228.842,2102.695,179.859,2102.695,179.859,21.58,16.243,25.091,27.635,26.498,21.593,51.556,6.482,4.312,6.346,5.758,4.901,3.262,6.209,2072.954,923.864,-263.094,124.303,-15.427,36.23,-5.566,24.589,-0.922,7.161,-3.926,15.204,5.502,11.708,-7.481,-5.867,-5.963,3.191,-1.282,0.955,-1.526,11.351,135.1,54.865,15.998,18.721,12.522,15.109,10.835,10.685,13.09,11.518,14.435,12.261,10.722,16.938,13.502,10.692,9.877,13.648,13.68,12.413,0.523,0.299,0.293,0.244,0.453,0.601,0.29,0.476,0.234,0.307,0.291,0.316,0.347,0.259,0.286,0.223,0.272,0.347,0.155,0.355,0.202,0.315,0.278,0.229
13762_Lullaby.wav,0.2,0.245,0.537,-0.636,0.058,0.022,0.236,0.067,117.454,1311.583,389.39,1694.072,353.697,2423.75,315.94,2423.75,315.94,18.89,18.173,22.548,22.676,19.68,21.967,32.467,4.338,3.655,3.965,4.469,2.619,4.523,3.738,2440.886,1070.861,-110.462,143.136,-15.591,18.261,-2.281,-0.412,0.583,-3.429,-9.05,-7.649,-17.809,-6.791,-11.989,-4.407,-4.062,2.464,-3.269,-3.142,-7.974,-5.151,30.876,23.347,17.707,10.592,8.131,7.676,6.077,6.94,6.132,5.75,6.105,6.135,6.528,9.365,11.732,12.31,11.712,12.671,11.171,8.932,0.176,0.115,0.156,0.109,0.299,0.335,0.16,0.245,0.182,0.412,0.285,0.151,0.291,0.181,0.28,0.151,0.3,0.365,0.193,0.379,0.21,0.369,0.339,0.186
18251_Lullaby.wav,0.081,0.109,1.675,1.619,0.063,0.009,0.1,0.043,92.285,805.883,73.784,578.922,74.087,972.066,113.342,972.066,113.342,18.031,21.783,25.392,24.613,39.016,25.758,41.291,3.373,4.441,3.775,3.653,4.6,3.022,3.553,1199.37,144.05,-327.025,222.433,-4.551,-54.374,-19.223,12.566,-10.581,-22.657,9.565,9.435,-15.732,-0.716,9.426,-9.976,-8.801,0.917,1.643,-1.648,2.611,15.725,33.287,11.932,9.655,8.915,6.321,6.792,7.769,9.902,8.237,10.618,12.908,9.101,6.356,8.612,8.332,7.184,6.621,7.125,8.388,7.187,0.544,0.12,0.025,0.02,0.13,0.284,0.171,0.597,0.122,0.057,0.021,0.147,0.387,0.1,0.035,0.037,0.228,0.366,0.102,0.406,0.089,0.163,0.045,0.143
16750_Video_game_music.wav,0.188,0.245,1.369,0.787,0.097,0.022,0.235,0.071,117.454,1923.402,372.967,1964.554,237.684,2316.994,200.958,2316.994,200.958,13.302,13.029,16.47,16.234,16.791,16.735,60.225,4.409,3.774,4.281,3.123,3.584,2.628,5.046,4253.057,855.791,-29.378,136.978,-44.163,62.284,-32.234,40.073,-21.869,20.233,-12.2,9.548,0.174,1.547,3.065,-7.984,4.108,-9.605,7.685,-9.36,4.163,-6.469,37.908,16,9.337,12.639,9.1,7.84,8.558,7.301,7.478,6.603,6.494,6.283,6.095,6.165,5.273,6.468,4.971,6.015,6.949,6.519,0.394,0.347,0.47,0.407,0.564,0.566,0.398,0.432,0.448,0.543,0.364,0.339,0.288,0.199,0.285,0.229,0.3,0.29,0.223,0.32,0.259,0.309,0.258,0.24
10592_Background_music.wav,0.106,0.155,1.452,1.564,0.054,0.05,0.14,0.067,129.199,1376.352,755.325,1987.766,637.481,2668.407,584.984,2668.407,584.984,20.114,17.001,20.537,18.405,19.329,17.923,35.337,5.714,5.564,5.549,4.157,4.316,3.47,4.765,2956.265,2054.542,-213.396,125.274,26.374,38.735,4.917,15.815,3.292,6.41,-8.986,0.557,0.399,-0.143,-2.601,-2.069,-1.544,-2.194,-2.617,1.11,-9.544,-3.682,70.8,37.609,26.332,23.452,20.5,19.955,13.989,10.63,13.253,9.712,7.976,9.579,8.586,7.517,7.458,6.878,7.669,7.259,7.748,5.699,0.346,0.279,0.247,0.29,0.439,0.444,0.378,0.392,0.464,0.45,0.391,0.387,0.309,0.281,0.248,0.273,0.348,0.339,0.301,0.303,0.328,0.361,0.323,0.332
5520_Dance_music.wav,0.22,0.339,1.108,0.951,0.076,0.106,0.262,0.215,123.047,1562.144,1150.199,2025.925,633.381,2639.453,577.815,2639.453,577.815,19.693,13.968,15.856,16.924,18.603,18.553,33.609,5.511,3.832,3.708,3.356,2.829,2.583,2.683,3532.894,2175.089,-186.008,75.794,-0.151,29.588,11.725,17.028,2.5,12.211,5.5,16.727,5.195,3.991,4.146,5.795,4.813,7.415,0.057,5.691,1.419,4.335,151.339,43.822,18.95,27.362,11.837,13.662,9.786,11.935,9.998,12.726,8.33,8.62,8.379,6.947,7.126,7.461,5.385,5.96,5.798,6.649,0.412,0.408,0.349,0.336,0.441,0.49,0.54,0.67,0.721,0.68,0.492,0.396,0.283,0.279,0.216,0.193,0.271,0.293,0.275,0.292,0.284,0.288,0.235,0.241
19474_Soundtrack_music.wav,0.1,0.143,1.986,2.906,0.029,0.015,0.123,0.073,107.666,895.896,365.365,1516.272,339.055,2278.477,306.138,2278.477,306.138,17.29,13.277,16.784,16.009,17.751,21.375,38.169,4.679,3.596,3.707,2.775,3.001,4.651,5.684,1754.881,1007.688,-208.08,159.871,8.429,34.276,17.131,1.745,-2.257,5.946,6.576,8.298,7.925,6.505,-0.885,0.605,-1.497,0.612,-0.863,3.221,1.415,8.25,55.022,21.968,13.218,10.72,9.07,7.882,5.223,6.455,5.252,6.326,6.099,5.919,5.144,5.652,5.911,5.646,6.357,4.829,4.517,4.946,0.329,0.509,0.72,0.497,0.534,0.763,0.426,0.299,0.408,0.529,0.349,0.289,0.203,0.203,0.279,0.204,0.229,0.258,0.19,0.218,0.272,0.315,0.224,0.212
1320_Background_music.wav,0.186,0.241,1.331,0.703,0.066,0.017,0.23,0.072,117.454,1020.767,142.768,1283.668,161.792,1965.045,226.727,1965.045,226.727,20.538,16.523,21.424,24.436,23.803,22.434,34.402,4.272,3.624,3.742,3.111,2.665,2.602,3.358,1706.941,276.402,-124.302,179.328,-25.238,15.122,2.025,6.358,5.313,5.098,-4.927,-2.057,-1.766,6.456,-2.653,-3.485,-3.509,1.789,-4.511,1.038,-3.241,-1.04,24.726,16.706,10.432,8.857,10.4,8.481,11.032,6.579,7.22,7.808,10.965,7.888,7.084,6.928,5.622,5.532,5.841,5.55,8.242,10.51,0.35,0.217,0.626,0.192,0.155,0.182,0.196,0.306,0.144,0.245,0.126,0.333,0.381,0.099,0.4,0.132,0.215,0.235,0.156,0.32,0.143,0.244,0.095,0.301
20682_Video_game_music.wav,0.149,0.187,1.013,0.039,0.097,0.015,0.184,0.03,112.347,2876.192,339.265,2863.879,159.345,3289.992,138.466,3289.992,138.466,17.359,17.181,18.503,17.358,17.213,16.115,33.818,4.584,4.776,4.11,3.421,2.879,2.265,3.252,6464.437,573.864,-36.062,63.31,5.555,26.661,1.807,8.727,-6.154,3.966,-2.58,4.993,-6.442,-1.612,-8.096,-1.63,-9.509,-3.803,-9.746,-0.495,-2.992,3.162,31.118,11.786,8.555,4.687,5.396,5.264,5.13,4.772,4.921,4.935,5.854,5.515,5.278,5.451,6.249,6.019,6.113,7.047,6.915,6.166,0.365,0.261,0.391,0.29,0.491,0.359,0.426,0.372,0.28,0.353,0.313,0.315,0.315,0.148,0.373,0.172,0.389,0.248,0.373,0.264,0.183,0.299,0.253,0.239
15499_Video_game_music.wav,0.099,0.134,1.121,0.541,0.041,0.035,0.12,0.06,107.666,1275.396,582.118,1930.418,456.107,2637.986,374.363,2637.986,374.363,19.308,17.5,20.348,17.064,15.818,15.726,32.685,5.173,4.75,4.594,3.846,3.271,2.293,2.242,2690.034,1621.553,-207.285,129.493,25.853,39.747,5.315,24.069,-1.722,0.943,-8.171,-2.325,-4.65,3.057,-6.086,-0.114,-7.167,-2.643,-4.689,1.691,-2.491,0.876,59.138,30.969,25.966,18.014,10.203,10.595,6.826,7.934,7.284,6.34,5.592,5.861,6.358,5.305,5.406,4.405,4.972,4.054,4.152,4.864,0.439,0.78,0.403,0.212,0.18,0.218,0.129,0.244,0.547,0.283,0.167,0.23,0.179,0.327,0.21,0.247,0.229,0.189,0.192,0.149,0.305,0.204,0.249,0.232
24125_Soundtrack_music.wav,0.051,0.063,0.884,-0.151,0.061,0.015,0.061,0.014,135.999,1069.541,163.734,1483.902,204.708,2179.571,267.977,2179.571,267.977,25.658,18.325,27.142,33.427,35.508,36.986,41.432,4.757,3.649,4.487,4.912,7.338,6.395,4.823,1928.667,439.679,-296.885,130.687,11.042,31.291,-4.122,2.639,2.53,9.49,11.613,12.434,-8.491,-8.164,-9.088,13.524,9.496,10.454,-2.896,-0.021,-16.532,-7.66,49.018,16.802,9.294,11.773,10.852,8.399,7.846,6.997,9.895,10.453,5.749,8.814,10.69,9.907,11.532,8.976,6.918,14.08,25.213,13.272,0.075,0.024,0.042,0.232,0.506,0.426,0.07,0.063,0.353,0.163,0.558,0.235,0.072,0.032,0.045,0.207,0.402,0.266,0.079,0.08,0.46,0.091,0.438,0.239
1987_Video_game_music.wav,0.077,0.109,1.139,0.993,0.049,0.029,0.095,0.053,117.454,1577.794,820.402,2011.335,997.986,2524.42,1236.783,2524.42,1236.783,8.817,19.777,22.636,25.794,26.234,30.576,39.804,3.76,7.506,9.032,12.791,11.195,11.983,14.865,3691.247,1975.073,-261.623,51.322,21.697,15.192,-6.497,-4.624,-6.162,5.887,-1.541,-1.888,-16.149,-7.025,-12.671,-11.263,-15.752,1.128,3.666,9.512,0.082,4.075,179.057,35.142,15.4,12.139,19.785,12.016,7.632,8.46,8.986,18.596,22.176,8.63,10.106,20.244,17.132,8.465,20.405,23.819,19.581,18.709,0.284,0.439,0.289,0.283,0.192,0.214,0.318,0.122,0.131,0.306,0.102,0.096,0.321,0.385,0.295,0.354,0.233,0.291,0.386,0.166,0.196,0.411,0.126,0.165
24401_Christmas_music.wav,0.137,0.178,1.334,0.709,0.098,0.04,0.171,0.05,151.999,2194.084,580.769,2430.475,356.319,2955.427,298.508,2955.427,298.508,17.606,15.399,18.534,18.586,21.433,24.702,59.695,4.61,3.655,4.043,4.071,3.803,6.374,5.183,4879.813,1327.182,-63.75,104.086,-3.125,25,-9.401,13.149,-0.742,5.743,-9.117,19.743,-17.04,8.761,-10.227,-0.124,-11.806,3.009,-11.833,5.399,-4.651,9.441,34.936,23.609,16.073,14.543,16.68,10.136,10.72,9.802,8.233,11.808,9.833,8.707,8.789,7.388,7.708,7.213,7.873,6.654,7.46,6.822,0.483,0.3,0.309,0.301,0.494,0.388,0.384,0.518,0.311,0.338,0.281,0.394,0.277,0.207,0.281,0.239,0.34,0.258,0.276,0.313,0.202,0.297,0.21,0.26
22892_Dance_music.wav,0.264,0.315,0.24,-0.946,0.078,0.057,0.309,0.063,129.199,2937.434,724.117,3131.815,254.337,3552.949,140.44,3552.949,140.44,22.46,12.438,16.406,16.46,15.769,16.399,30.956,5.615,3.995,4.427,3.542,2.645,2.274,2.281,7056.824,1201.731,-34.637,63.062,22.815,16.347,6.251,11.741,4.478,9.566,-1.603,9.924,4.616,16.704,8.407,9.303,1.473,6.036,-0.58,5.27,-2.27,2.211,48.334,16.718,13.426,13.03,9.932,8.248,6.786,7.309,6.935,6.85,7.246,8.647,9.087,10.259,9.234,6.699,6.209,6.341,6.017,5.532,0.531,0.467,0.543,0.446,0.507,0.397,0.415,0.477,0.567,0.589,0.581,0.667,0.286,0.235,0.302,0.232,0.326,0.256,0.26,0.278,0.322,0.316,0.265,0.3
10151_Dance_music.wav,0.079,0.104,1.479,1.183,0.074,0.033,0.098,0.038,95.703,1362.813,291.463,1569.091,271.026,2140.034,300.869,2140.034,300.869,17.125,15.682,16.916,17.013,20.675,22.359,37.714,3.519,3.712,3.739,3.292,4.356,4.594,4.212,2599.401,778.954,-161.704,156.433,-29.166,31.611,-9.325,8.807,-8.013,-8.104,2.745,0.41,-1.714,3.989,-8.666,1.768,-10.108,-1.979,-5.289,-0.386,-2.859,0.698,46.022,19.201,21.707,11.688,8.203,9.64,9.132,8.91,8.344,8.072,7.36,6.264,5.574,6.985,6.135,5.256,6.276,6.493,6.368,6.192,0.233,0.219,0.469,0.306,0.254,0.318,0.346,0.718,0.468,0.193,0.205,0.228,0.235,0.184,0.338,0.241,0.252,0.289,0.2,0.335,0.278,0.198,0.197,0.207
12677_Wedding_music.wav,0.246,0.314,1.005,0.094,0.048,0.012,0.301,0.088,107.666,1087.679,197.651,1439.677,206.88,2108.861,225.261,2108.861,225.261,30.244,17.051,19.644,21.674,21.631,22.149,33.815,6.478,3.694,4.303,3.707,3.027,3.877,3.267,2061.245,488.923,-106.903,150.622,-30.251,20.238,-7.633,-8.995,-17.596,-8.547,-17.466,-18.398,-21.904,-16.134,-22.395,-18.629,-23.251,-13.324,-17.608,-6.26,-6.401,-3.221,26.106,13.755,11.137,10.498,7.61,7.715,7.608,6.435,5.486,6.574,7.181,6.317,6.899,6.638,6.812,7.069,9.807,7.984,7.021,7.078,0.174,0.138,0.238,0.183,0.345,0.636,0.336,0.363,0.236,0.211,0.124,0.064,0.269,0.168,0.261,0.155,0.311,0.356,0.228,0.419,0.254,0.308,0.161,0.069
28055_Christmas_music.wav,0.088,0.136,1.725,2.763,0.087,0.069,0.109,0.082,151.999,1269.192,614.169,1523.888,234.299,2133.845,215.483,2133.845,215.483,17.736,16.07,19.465,24.623,27.85,26.369,46.015,5.278,4.673,4.824,4.602,5.822,7.464,7.816,2232.018,1062.964,-254.106,126.36,-9.404,37.694,9.584,20.194,5.717,4.936,1.579,-1.57,-3.861,5.17,-2.173,1.384,0.255,1.482,-4.652,-4.846,-1.14,10.131,120.767,62.266,27.892,12.815,14.777,7.873,8.728,8.549,11.918,7.478,7.234,6.933,9.438,7.435,10.921,8.19,6.107,9.443,9.765,8.682,0.518,0.28,0.421,0.199,0.323,0.109,0.189,0.573,0.187,0.079,0.123,0.383,0.375,0.181,0.386,0.111,0.377,0.107,0.149,0.326,0.128,0.086,0.104,0.279
5389_Theme_music.wav,0.076,0.095,1.096,0.17,0.095,0.027,0.094,0.018,129.199,1902.771,370.586,1978.981,290.975,2527.687,271.436,2527.687,271.436,17.062,18.078,21.484,21.357,21.025,26.348,42.791,5.076,3.414,3.364,3.224,2.998,5.129,5.962,3752.435,824.705,-130.513,104.191,-30.212,35.353,4.572,1.957,-14.222,-3.482,-15.422,-2.998,-13.139,-2.177,-9.17,-1.504,-4.445,1.611,-5.874,-3.088,-9.755,-1.996,32.075,23.168,13.138,9.045,8.098,7.249,9.291,7.244,5.89,6.93,8.799,7.812,7,8.147,9.02,8.124,6.01,7.783,6.475,6.518,0.169,0.154,0.47,0.355,0.183,0.179,0.219,0.488,0.233,0.398,0.409,0.144,0.234,0.111,0.324,0.313,0.175,0.195,0.144,0.413,0.148,0.313,0.38,0.101
7650_Background_music.wav,0.1,0.132,1.508,1.088,0.061,0.033,0.125,0.041,92.285,1613.615,537.787,2267.687,391.283,2977.528,307.071,2977.528,307.071,16.695,16.494,21.424,18.507,21.156,17.001,32.851,4.866,3.171,3.892,3.557,3.454,2.238,4.006,3493.377,1613.225,-148.555,115.873,16.872,24.566,20.056,26.065,-6.383,-5.006,-7.838,6.092,-2.553,3.518,-3.675,0.473,-6.268,-2.64,-8.402,-5.003,-7.739,-2.599,40.9,21.613,17.454,15.196,10.241,12.495,9.29,10.136,9.422,7.902,9.832,8.061,7.157,8.203,7.473,6.336,5.675,6.215,6.259,5.927,0.482,0.257,0.423,0.389,0.407,0.753,0.318,0.188,0.099,0.186,0.355,0.286,0.353,0.148,0.331,0.266,0.183,0.285,0.149,0.244,0.092,0.19,0.332,0.2
4118_Theme_music.wav,0.052,0.066,1.127,0.253,0.044,0.01,0.064,0.013,112.347,710.598,80.443,1058.206,104.081,1708.222,122.707,1708.222,122.707,14.988,16.001,22.252,25.493,24.4,25.808,32.864,4.368,3.052,4.069,4.108,4.444,4.762,2.983,1285.055,224.046,-278.951,199.58,-10.737,32.853,14.891,5.925,1.142,3.433,1.635,6.27,-4.701,1.892,-2.167,1.817,5.267,9.1,3.783,-1.757,-11.389,-12.425,16.437,8.622,8.947,8.053,4.71,4.712,5.021,4.588,4.761,4.371,6.336,6.055,4.935,4.634,7.321,8.942,8.244,6.16,6.918,6.817,0.208,0.218,0.506,0.184,0.099,0.095,0.099,0.12,0.217,0.686,0.488,0.245,0.263,0.192,0.422,0.154,0.075,0.104,0.099,0.169,0.132,0.324,0.305,0.198
25216_Lullaby.wav,0.02,0.035,3.015,9.251,0.118,0.074,0.025,0.025,117.454,2290.331,899.025,2613.302,590.144,3187.74,545.33,3187.74,545.33,18.946,16.344,19.46,17.956,18.597,19.402,31.772,5.05,4.925,5.301,5.106,4.396,6.13,5.134,5223.659,1780.829,-323.421,76.744,3.115,23.081,4.832,-4.128,-8.478,-3.523,-10.771,-8.108,-17.189,-5.853,-13.932,-4.352,-13.25,-2.895,-5.022,2.195,-9.385,-4.082,89.006,24.296,38.747,14.151,11.416,17.258,11.049,8.489,7.886,10.491,10.778,12.638,11.148,7.879,7.835,7.2,7.529,8.748,7.219,8.495,0.309,0.251,0.374,0.278,0.223,0.185,0.169,0.377,0.286,0.406,0.506,0.512,0.279,0.241,0.327,0.257,0.276,0.236,0.189,0.349,0.201,0.352,0.351,0.356
456_Theme_music.wav,0.164,0.205,0.952,-0.087,0.059,0.028,0.203,0.028,151.999,1332.068,419.118,1683.579,359.431,2257.871,334.641,2257.871,334.641,19.354,13.027,16.787,17.97,18.191,20.095,38.81,4.744,2.936,3.297,3.061,2.908,4.136,5.993,2813.44,1004.262,-75.602,150.602,-16.404,41.469,-4.771,13.31,-3.086,7.063,-3.965,0.186,-5.488,1.524,-4.772,1.18,-3.944,1.793,-5.555,-0.28,-1.985,4.328,34.09,28.499,8.811,8.087,7.408,5.351,5.845,6.455,6.007,7.07,5.846,5.585,5.051,6.083,4.837,4.785,4.823,4.397,4.603,4.889,0.732,0.361,0.266,0.332,0.267,0.348,0.404,0.72,0.377,0.206,0.391,0.369,0.293,0.158,0.126,0.251,0.18,0.219,0.21,0.275,0.18,0.117,0.249,0.161
